0.01,0.99
0,29.161367,135.616042,0,24.013001,6.068141,12.808358,3.289304,75.625039,107.726963,0.409476,3.924999,49.813706,0.028284,10.638562,31.47399,0,1.332625,23.638444,53.712276,0,12.212082
62.089891,0,0.19203,0.807931,16.384892,56.137474,32.933698,3.881701,0.720154,8.231021,0.373207,0.326816,79.442748,1.261324,1.850515,128.824542,2.303908,7.476397,100.350827,0.288579,0.091545,4.449524
95.267745,0.626697,0,73.330184,47.48202,233.495898,104.696717,2.466528,1478.721807,2608.074698,2.767366,9.048736,333.704853,72.416989,2.024888,67.46442,92.166422,81.591963,117.014851,1872.872349,1.143969,19.952766
0,0.186125,1.520662,0,60.627091,3.577883,54.89004,11.003447,42.802679,57.356399,1.961122,0,17.074793,0.406889,66.799935,85.627963,0,0.353245,71.286459,49.497855,0,41.987944
74.24906,56.643443,27.469649,81.051412,0,251.648307,129.334728,1285.627906,1455.671767,2375.52669,25.155114,330.283068,297.640424,1.097916,20.048528,371.1817,203.195904,83.001794,218.71967,1774.926253,16.403167,350.588741
2.372566,4.64684,17.586442,7.010633,92.026744,0,15.54311,10.526381,5.331961,9.116382,3.227394,0.929334,42.560884,0.319506,4.138621,200.154299,19.189595,21.617942,130.02716,5.879316,1.034318,64.320979
10.118592,11.124007,14.624628,28.520443,33.126346,56.342325,0,23.184939,2.508702,7.930183,2.175532,6.476324,70.627035,0.385522,4.247822,284.252658,67.92501,24.788092,41.402801,14.784831,6.154512,56.320451
32.127398,7.877888,4.702452,23.953227,625.52669,27.673319,1.917992,0,15.315317,7.059442,0.324342,0.817153,5.201786,0.050383,22.091972,95.314192,49.720756,3.20507,2833.082036,11.515601,8.500593,1027.087951
10.043073,0.097561,7.202551,13.343792,545.42851,14.95628,0.37585,18.66029,0,4.972137,3.404691,0.040936,5.279835,0.002924,12.05171,49.312854,7.538757,4.936318,2543.731001,32.980426,2.040352,949.71024
5.278823,0.474423,60.083616,43.208275,993.524688,12.673909,8.265715,24.313894,15.812795,0,0.063654,0.006298,11.309514,0.176341,49.963393,91.188335,29.677176,0.184776,3959.032429,21.036455,29.183353,1243.972908
18.007108,0.210417,0.616913,1.552658,10.490674,5.333592,0.605892,1.847759,0.520702,3.914202,0,0.028228,3.832948,0.007872,1.904441,0.348128,9.476824,1.332119,5.682563,1.290845,0.088845,0.810293
0.223238,0.09042,0.900375,0,37.17674,1.243611,1.055461,0.94058,0.005848,0.098686,0.087271,0,1.931881,0,0.539539,16.214005,4.118491,0.015745,193.359762,0.023055,0,63.422066
19.275516,19.799479,70.309497,29.215405,21.701783,184.914219,12.348218,1781.895556,0.942492,6.407047,0.783808,379.46018,0,0.200802,15.531695,368.244572,11.84596,1260.859101,93.135456,3.98944,3.892666,103.12106
0.078161,0.026372,0.054319,0.242244,7.720328,0.362242,0.177353,0.754061,0.234709,0.380629,0.248542,0,2.30492,0,0.019175,0.441022,0.571085,0.304211,68.231133,0.007535,0.079005,14.723202
50.170774,67.517221,41.023578,117.251303,465.614805,214.16938,77.823962,160.651833,36.813936,140.634626,0.894583,51.611532,189.309311,0.75288,0,0,185.871388,46.648504,433.284974,113.62613,71.397459,683.522495
21.046183,99.995108,27.676243,53.963911,151.916193,63.711882,167.060679,83.270973,12.287263,34.422196,0,68.672099,143.102954,0.035482,0,0,67.12945,9.450452,168.728723,20.18472,5.693135,482.515056
0.01164,0.813835,2.805997,0,38.312556,41.546641,10.152668,31.302991,23.367747,24.508511,3.456705,0.266311,19.211919,0.170156,41.067326,118.238724,0,2.396689,88.989637,23.702267,0,11.318117
0.198047,6.232336,4.702958,0.462558,243.923368,14.832684,1.135141,1.804574,1.070924,0.688327,0.194729,0.025979,0.52042,0,1.742438,10.222507,1.66557,0,858.47692,2.679026,5.507065,279.832712
60.049315,33.405647,51.4267,91.445818,586.491506,166.692646,18.462187,63.159522,29.28457,156.726722,23.223907,27.458403,86.908067,0.061686,88.337241,559.679482,122.018309,12.88174,0,26.594185,29.70085,672.568082
9.456862,0.629228,0.177747,37.450868,602.074709,4.327952,1.587802,17.407345,380.945641,32.842266,2.817693,0.148957,8.468035,0.002812,19.858129,56.303863,33.489825,4.259406,2233.501465,0,7.505862,926.299027
0,0.013608,0.689283,0,2.698539,0.866243,0.18337,5.86852,1.872164,14.545904,0.463177,0.002249,7.584698,0.102847,11.473091,21.630932,0,0.732468,44.158077,1.178439,0,8.274768
13.808769,7.389238,11.080371,7.102571,248.52511,64.70189,102.451458,71.086219,15.97266,15.607101,0.007423,2.401975,134.378279,49.493581,158.8359,541.362315,28.731872,978.606477,1180.675281,19.365599,4.169099,0
