0.02,0.98
0,24.522006,150.722965,0,9.928305,0.482408,10.153005,0.637944,12.00605,48.853444,0.011977,0.093344,8.21775,0,0.810349,34.257157,0,0.068658,28.99481,15.000703,0,0.927479
73.392882,0,0.143109,0.179828,2.46591,1.374686,20.209405,0.024348,0.18039,0.171393,0.004274,0.01895,3.296727,0.293134,1.702908,122.576011,0.677643,0,81.167642,0.029915,0,0.347228
111.270995,5.157757,0,1.275606,9.973178,14.416966,79.007462,1.341453,353.472956,924.785168,0.172011,1.137277,123.353183,18.596636,1.709712,43.710926,0.290603,77.623723,101.227191,865.290181,1.599386,75.014311
0,0.010009,0.4124,0,56.132976,2.444148,1.632619,4.032007,0.691701,105.341408,0.020468,0,0.311353,0,18.662146,51.743563,0,4.512615,15.932567,2.770627,0,25.408605
64.594938,86.235373,16.867581,18.241817,0,100.989445,115.239011,461.038704,459.149615,792.630049,0.09042,173.442141,128.850183,0.905998,83.489881,807.022611,34.563561,89.767484,113.638388,806.669085,5.447235,181.410955
0.536952,1.15634,10.59026,0.254053,15.839786,0,2.929874,5.753358,0.034357,2.004251,0.025192,0.581656,3.857296,0,7.681978,146.991965,8.629307,0.981629,112.638596,2.200779,0.668477,50.016363
4.571377,2.171708,6.418574,1.11546,33.780147,21.369625,0,4.418203,1.359335,2.095346,0.50029,0.461659,11.418827,0.114487,1.226235,293.336651,35.533044,4.017049,19.064986,7.333682,0.30781,25.654054
1.986482,0.267436,3.913303,1.234445,494.174553,11.851133,3.615502,0,0.512717,1.92221,5.33556,0.216209,4.297531,0.004948,1.947176,95.034667,24.64161,1.362427,2330.875858,3.845319,0.671851,879.657945
1.261717,0.259114,0.374332,0.208899,322.429922,1.315024,0.685684,0.205469,0,3.094126,0.084347,0,0.311802,0.168244,2.563977,28.072898,4.503056,0.335532,1716.411939,1.739739,0.010122,523.071352
2.556836,0.011865,0.655882,5.638534,655.392747,1.916305,0.640305,1.150829,1.519313,0,0.072876,0.002249,0.313208,0.055613,50.340312,80.61607,6.754275,22.820617,2937.098804,2.407148,2.662719,767.334638
0.007254,0.079848,0.37793,1.858556,0.104703,0.327941,1.709431,1.459483,0.002924,3.126908,0,0.06461,0.079848,0.007198,0.309103,0.123034,0,0.086596,0.917188,0.017263,0.168694,0.009503
0,0.057806,0.141647,0.011134,36.584963,0.57727,0.402953,0.154467,0,0.091769,0,0,0.2626,0,5.624139,16.33524,0.015464,0.003824,95.106811,0.018669,0,32.692578
6.31972,31.575038,11.353037,0.852916,61.874975,31.971018,10.443833,587.671744,1.087232,0.797978,0.012258,157.729944,0,0.017207,1.443457,380.736855,1.216901,337.712006,49.147871,1.366926,0.237408,20.689114
0,0.002249,0.002137,0,5.49014,0.002249,0.00641,0.002249,0,0.249105,0.007198,0,0.100317,0,0.011078,0.574009,0.021143,0,44.255189,0.002249,0,9.376845
27.576489,95.61846,11.381434,133.416499,345.010487,52.486322,55.533888,36.124991,3.936976,48.154377,0.303705,12.158775,28.961802,0.104478,0,0.005848,103.631303,12.074765,249.715414,26.533455,21.796195,298.688687
4.288421,97.947165,6.675101,6.145009,94.685808,26.82805,157.57722,50.727295,4.508117,11.271333,0.006748,12.243065,154.572558,0.030421,0,0,25.132959,2.163948,63.86933,22.645962,2.927006,367.482695
0.007423,0.204007,0.987646,0,5.894274,3.922693,10.294708,14.34842,4.817276,9.628368,0.002699,0.359205,1.999978,0.681411,6.037889,135.781699,0,8.346744,31.608833,10.808549,0,17.456266
0.002924,0,7.663928,0.069614,152.646862,1.128674,1.379747,1.09949,0.033401,0.561638,0.01507,0,0.676125,0,1.947458,9.439149,0.369327,0,682.852331,1.475059,1.283535,173.360549
72.937915,29.395851,50.809505,4.744176,275.535856,52.469452,13.577939,8.405,10.937769,42.973228,0.626023,7.558607,31.425013,0.028003,69.628874,621.818744,19.370603,0.92984,0,7.658249,12.361038,387.638287
3.461878,0.963916,0.290772,3.381692,423.413182,1.611644,1.544617,12.039002,3.337382,4.962578,0.674775,0.353414,1.282804,0.002249,5.852494,35.156464,29.253474,1.08577,1715.830058,0,1.078628,604.303829
0,0,0.735955,0,1.941047,0.741297,0.244381,0.673369,0.017825,15.327182,0.010684,0,2.789183,0,2.308743,44.402346,0,0.026541,2.187003,3.168801,0,0.068715
16.020851,0.711269,29.609586,1.861592,105.265552,16.961712,16.269674,11.993342,0.575752,1.861817,0,3.487126,3.24893,29.310717,9.388485,698.633749,3.921175,272.933023,482.925882,3.737411,0.189387,0
