?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040608-1115-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040608-1115
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.222448 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.626933 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.026667 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.458112 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.136611 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 7.105941 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.958835 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 9.629533 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 13.341688 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 0.294555 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 16.996789 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 4.912229 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.077589 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 3.917093 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 27.362104 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.053333 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 10.125368 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 18.030035 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 3.700744 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 22.171603 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 1.548573 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 56.303277 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 3.934771 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 1.43644 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 5.108291 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 7.028307 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.134016 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 3.577504 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 57.232899 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 10.406493 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 41.589587 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 11.68004 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 12.901336 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 9.33732 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 5.307723 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 6.168317 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 29.483435 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.14176 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 3.259384 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 19.312136 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 2.957845 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 0.547896 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 0.556155 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 18.922893 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 1.531869 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 1.383317 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 1.898992 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.026667 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 14.133163 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 82.320085 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 7.187475 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 2.103387 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 1.861877 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 41.706099 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 20.927123 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 1.270264 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 13.853051 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 21.32208 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 3.024568 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 24.96612 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 8.018765 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 4.358072 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 7.809107 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 5.481184 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 1.156813 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 0.084232 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 2.837581 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 6.804125 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 0.06832 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 12.63704 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 131.164997 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 4.164493 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 2.828184 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 30.824277 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 1.767787 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 33.999803 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 9.733859 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 38.162301 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 70.652803 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 3.154096 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 35.004944 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 45.321019 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 23.310256 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 8.613531 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 14.811731 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 4.119512 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 84.601061 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 0.894843 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 28.122032 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 46.49728 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 11.060523 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 1.187795 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 2.985544 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 0.282656 UNLIMITED
  SNVAng_KSCYng ( SNVAng KSCYng ) 1 0.026667 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 38.679173 UNLIMITED
  SNVAng_NYCMng ( SNVAng NYCMng ) 1 0.267147 UNLIMITED
  SNVAng_STTLng ( SNVAng STTLng ) 1 24.207464 UNLIMITED
  STTLng_ATLAng ( STTLng ATLAng ) 1 9.363136 UNLIMITED
  STTLng_CHINng ( STTLng CHINng ) 1 28.932413 UNLIMITED
  STTLng_DNVRng ( STTLng DNVRng ) 1 3.19696 UNLIMITED
  STTLng_HSTNng ( STTLng HSTNng ) 1 4.743925 UNLIMITED
  STTLng_IPLSng ( STTLng IPLSng ) 1 4.070243 UNLIMITED
  STTLng_KSCYng ( STTLng KSCYng ) 1 1.373069 UNLIMITED
  STTLng_LOSAng ( STTLng LOSAng ) 1 17.567683 UNLIMITED
  STTLng_NYCMng ( STTLng NYCMng ) 1 9.046227 UNLIMITED
  STTLng_SNVAng ( STTLng SNVAng ) 1 2.555525 UNLIMITED
  STTLng_WASHng ( STTLng WASHng ) 1 10.655971 UNLIMITED
  WASHng_ATLAM5 ( WASHng ATLAM5 ) 1 0.060693 UNLIMITED
  WASHng_ATLAng ( WASHng ATLAng ) 1 113.621397 UNLIMITED
  WASHng_CHINng ( WASHng CHINng ) 1 80.480536 UNLIMITED
  WASHng_DNVRng ( WASHng DNVRng ) 1 52.97412 UNLIMITED
  WASHng_HSTNng ( WASHng HSTNng ) 1 44.437621 UNLIMITED
  WASHng_IPLSng ( WASHng IPLSng ) 1 25.367709 UNLIMITED
  WASHng_KSCYng ( WASHng KSCYng ) 1 20.860416 UNLIMITED
  WASHng_LOSAng ( WASHng LOSAng ) 1 141.072008 UNLIMITED
  WASHng_NYCMng ( WASHng NYCMng ) 1 129.794816 UNLIMITED
  WASHng_SNVAng ( WASHng SNVAng ) 1 5.676605 UNLIMITED
  WASHng_STTLng ( WASHng STTLng ) 1 24.823187 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
