?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040405-0500-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040405-0500
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.7926 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 1.071357 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 6.602536 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.332376 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.269152 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.766707 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 3.24248 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 35.883456 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 0.041221 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 43.854731 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 37.608051 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 8.565077 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 0.026667 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 17.572213 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 0.309235 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 41.138371 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 27.674733 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 16.768275 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 105.490451 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 72.268645 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 20.021997 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 0.059723 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 72.305885 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.053333 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 2.268043 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 41.434683 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 9.734992 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 60.378717 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 65.33448 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 34.251995 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 24.551835 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 20.895704 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 12.265299 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 0.369397 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 38.269512 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 36.795547 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 1.45276 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 0.026667 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 0.053333 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 8.394131 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.236112 UNLIMITED
