?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040414-1725-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040414-1725
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.431907 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.979275 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 1.893109 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.988563 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.263243 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.993451 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.026667 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.376059 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 39.010603 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 0.188867 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 86.262176 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 33.517971 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 11.450429 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 0.040727 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 25.646261 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 1.720476 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 0.822397 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 88.638115 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 39.206872 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 31.947491 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 118.413968 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 80.392392 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 19.127837 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 1.773336 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 43.815963 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.230269 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 2.114691 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 124.972133 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 18.491837 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 65.285272 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 49.537968 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 54.404821 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 12.409365 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 0.109605 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 25.196587 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 7.707539 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 1.118752 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 54.191533 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 45.456787 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 2.031005 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 0.069613 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 0.026667 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 0.164595 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 8.681123 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.026667 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.06528 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 130.80936 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 26.386424 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 187.277936 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 15.600728 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 124.226163 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 18.654448 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 0.026667 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 102.17608 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 1.137296 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 4.089789 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 66.348968 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 7.397085 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 37.291584 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 17.954165 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 15.863949 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 16.81684 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 9.437067 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 0.026667 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 0.233523 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 15.549597 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 29.938296 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 20.253493 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 18.906907 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 2091.919707 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 1.507728 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 0.390917 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 87.781893 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 14.659187 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 32.32892 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 110.220867 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 69.533917 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 128.592381 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 42.673341 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 159.721995 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 88.750173 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 21.40116 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 1.518485 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 0.248304 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 9.049837 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 158.272965 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 1.429355 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 0.108173 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 8.366376 UNLIMITED
  SNVAng_HSTNng ( SNVAng HSTNng ) 1 8.860957 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 0.053429 UNLIMITED
  SNVAng_KSCYng ( SNVAng KSCYng ) 1 0.495771 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 33.381699 UNLIMITED
  SNVAng_NYCMng ( SNVAng NYCMng ) 1 4.103499 UNLIMITED
  SNVAng_STTLng ( SNVAng STTLng ) 1 51.894597 UNLIMITED
  SNVAng_WASHng ( SNVAng WASHng ) 1 4.017181 UNLIMITED
  STTLng_ATLAng ( STTLng ATLAng ) 1 24.914901 UNLIMITED
  STTLng_CHINng ( STTLng CHINng ) 1 5.911763 UNLIMITED
  STTLng_DNVRng ( STTLng DNVRng ) 1 10.645336 UNLIMITED
  STTLng_HSTNng ( STTLng HSTNng ) 1 71.620808 UNLIMITED
  STTLng_IPLSng ( STTLng IPLSng ) 1 0.618152 UNLIMITED
  STTLng_KSCYng ( STTLng KSCYng ) 1 7.073491 UNLIMITED
  STTLng_LOSAng ( STTLng LOSAng ) 1 31.346845 UNLIMITED
  STTLng_NYCMng ( STTLng NYCMng ) 1 14.184741 UNLIMITED
  STTLng_SNVAng ( STTLng SNVAng ) 1 6.1586 UNLIMITED
  STTLng_WASHng ( STTLng WASHng ) 1 20.18152 UNLIMITED
  WASHng_ATLAng ( WASHng ATLAng ) 1 122.802339 UNLIMITED
  WASHng_CHINng ( WASHng CHINng ) 1 111.352333 UNLIMITED
  WASHng_DNVRng ( WASHng DNVRng ) 1 29.515875 UNLIMITED
  WASHng_HSTNng ( WASHng HSTNng ) 1 312.360107 UNLIMITED
  WASHng_IPLSng ( WASHng IPLSng ) 1 65.672005 UNLIMITED
  WASHng_KSCYng ( WASHng KSCYng ) 1 32.466595 UNLIMITED
  WASHng_LOSAng ( WASHng LOSAng ) 1 0.185056 UNLIMITED
  WASHng_NYCMng ( WASHng NYCMng ) 1 204.11636 UNLIMITED
  WASHng_SNVAng ( WASHng SNVAng ) 1 0.811552 UNLIMITED
  WASHng_STTLng ( WASHng STTLng ) 1 7.360197 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
