?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040626-0605-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040626-0605
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.198243 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.026667 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.026667 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.026667 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 1.036688 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.053333 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.026667 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.73616 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.218824 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 5.702352 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.643853 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 2.054907 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 10.937096 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 3.881128 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 12.132589 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 5.121816 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.121461 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 2.800147 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 32.930072 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 19.457669 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 17.906832 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 11.257019 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 24.038667 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 8.398992 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 32.574709 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 8.755723 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.493368 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 7.993883 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 14.305043 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.066768 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 3.063053 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 47.396803 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 13.773923 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 24.196411 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 16.248461 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 13.889189 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 9.312939 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 6.682365 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 20.549168 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 34.026189 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.118411 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 4.615747 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 8.800539 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 0.932011 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 4.80672 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 2.242725 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 9.078851 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 8.498501 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.053333 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 1.822933 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 3.549547 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.026667 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 12.110557 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 28.512573 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 9.123941 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 4.453941 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 5.575429 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 16.223429 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 23.878827 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 0.382597 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 10.718971 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 10.498579 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 2.406827 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 7.723643 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 8.067333 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 3.386709 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 8.913539 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 4.376595 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 3.270504 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 2.276757 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 3.115611 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 5.940963 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 0.132416 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 10.537891 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 59.095085 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 12.689157 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 17.600773 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 19.353696 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 6.983744 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 25.585568 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 24.480565 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 28.976445 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 83.842936 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 0.232763 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 16.018091 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 9.414344 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 23.075211 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 10.725192 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 14.552221 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 8.042379 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 51.018819 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 1.164787 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 32.438499 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 34.986315 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 0.026667 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 0.026667 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 6.629011 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 0.200984 UNLIMITED
  SNVAng_KSCYng ( SNVAng KSCYng ) 1 0.026667 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 34.286872 UNLIMITED
