?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040715-2100-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040715-2100
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.111395 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.053333 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.294224 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.184227 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.220117 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.312456 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.186837 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 1.276051 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.074208 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.630016 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.251515 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 6.889507 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.604512 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 23.789317 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 44.452549 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 6.039624 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 18.115321 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 9.401813 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.454876 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 5.024019 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 42.957264 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 1.124619 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 13.839568 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 17.586384 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 6.625795 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 37.628837 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 13.862285 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 34.373144 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 12.621821 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 4.575427 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 6.403744 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 23.586259 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.367293 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 3.813547 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 99.04124 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 23.53044 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 37.163507 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 28.598968 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 15.148549 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 23.75524 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 22.804219 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 25.388717 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 47.576819 UNLIMITED
