?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040612-1810-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040612-1810
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.106667 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.288309 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.078021 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.076624 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.03532 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.304619 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.364509 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.370504 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.245237 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 16.133984 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.201765 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 11.420867 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 12.581885 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 0.588667 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 37.486059 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 2.723989 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.080799 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 3.58992 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 17.170091 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.053333 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 10.133413 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 33.323656 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 4.231149 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 27.597693 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 14.486045 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 53.208168 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 5.277251 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.046003 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 7.919896 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 14.705253 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.10164 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 2.644139 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 34.302733 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 16.648507 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 41.612789 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 17.065141 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 27.042619 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 11.59752 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 6.996272 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 17.95276 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 45.003955 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.366912 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 3.074264 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 10.841701 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 2.399275 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 3.394061 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 1.414907 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 4.874576 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 2.6436 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.028 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.815504 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 3.447403 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.178347 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 26.185373 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 70.764573 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 12.234029 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 3.080301 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 7.430048 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 27.482973 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 18.086915 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 0.445461 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 7.817411 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 33.990064 UNLIMITED
  KSCYng_ATLAM5 ( KSCYng ATLAM5 ) 1 0.026667 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 3.277488 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 14.392589 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 6.448448 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 5.455123 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 11.365723 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 4.532325 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 1.533829 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 1.79788 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 5.659989 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 9.52616 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 5.792075 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 236.712211 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 74.498901 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 15.060184 UNLIMITED
