?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040815-1140-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040815-1140
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.026667 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.081035 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.063979 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.075157 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.060947 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.026667 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.053333 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.095331 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 3.502496 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.589827 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 20.475992 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 13.141781 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 0.41612 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 15.025159 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 3.115056 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.014881 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 6.407461 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 20.447669 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.245907 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 6.733467 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 8.508296 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 14.663875 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 25.551661 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 17.339739 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 26.531192 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 10.725659 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 2.656272 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 8.571139 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 59.782021 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.10992 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 2.942197 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 32.778776 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 21.501677 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 28.973307 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 26.067387 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 5.305032 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 12.718827 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 10.351371 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 15.619632 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 43.845752 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 2.585256 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 0.771539 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 11.546296 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 1.110477 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 1.875779 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 0.597576 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 4.917251 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 1.323192 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.556387 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 1.573611 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.053333 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 3.011544 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 26.624717 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 18.336384 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 4.802739 UNLIMITED
