0.02,0.98
0,0.120685,3.896427,0.210299,2.297843,2.813099,0.734453,2.087072,0.841477,0.094904,0.198109,1.736664
0.974013,0,30.373429,8.134235,7.015136,21.903477,6.369997,16.61904,28.936419,0.920699,9.571301,52.465451
0.102984,15.740797,0,11.950029,19.005933,36.256856,9.661003,30.876283,5.116499,2.789544,8.629893,17.289309
0.476693,5.116117,42.643504,0,5.90312,12.797483,13.828464,16.967229,21.858299,17.191405,14.168392,13.766659
3.320245,4.677293,20.230483,5.352736,0,9.251315,2.608667,81.206547,11.156893,1.774021,2.462675,11.202011
0.456312,13.485067,86.256192,10.499848,6.948541,0,17.743717,22.221136,33.298184,4.189883,15.329459,39.935205
0.364587,4.911763,34.808224,10.995083,4.836675,15.076347,0,8.985077,8.80232,3.861515,2.801885,14.379856
1.008917,13.962024,73.249587,11.580405,15.99204,41.34844,9.728971,0,63.332629,4.655045,31.446093,66.5668
2.907408,45.35092,70.451744,21.01652,46.313435,69.343496,22.11388,77.296563,0,12.134416,33.207827,120.797504
0.026667,1.190155,4.232192,17.4296,1.962765,3.785901,0.69256,2.092352,3.210328,0,4.093683,2.282016
0.247891,16.501453,43.002995,7.858277,5.445973,15.904075,5.43756,21.505269,27.493448,2.935965,0,11.348683
2.297723,128.129469,82.608603,34.430979,16.465627,54.549659,19.827448,47.920789,164.89524,8.691755,28.773352,0
