0.01,0.99
0,0.322269,2.001877,0.100843,0.717248,1.491595,0.414667,1.090229,0.601296,0.226149,0.31348,2.167333
0.86136,0,25.636211,5.984581,4.124496,32.310077,7.001811,22.873304,23.976413,1.717771,9.327037,57.256373
0.684784,16.896248,0,11.987949,10.898536,32.942173,15.480936,27.196984,5.331552,2.632728,14.133952,14.225819
0.257277,6.327685,30.336533,0,8.307341,26.054067,16.425776,14.699811,10.138896,18.881707,22.655163,14.877853
1.976949,3.518125,19.850224,5.786189,0,10.200208,2.946867,9.185533,11.867971,3.972464,2.977821,33.068765
1.238139,23.934901,71.089955,12.414923,7.343648,0,15.885949,19.808848,49.817579,3.30644,15.267536,66.297485
0.704123,6.46096,26.836104,9.464672,6.503088,21.398613,0,6.584267,9.311264,0.887584,3.8834,17.856989
0.317043,38.94548,82.18168,11.212216,13.501795,36.855043,11.258805,0,56.221371,4.57504,36.586587,58.367965
1.864384,47.297352,63.938085,25.985349,29.511744,84.663645,30.149779,76.562661,0,11.002744,31.085699,120.375243
0.026667,2.308829,3.238864,13.343675,1.574792,1.962157,0.464189,2.198253,2.960021,0,2.023475,1.979917
0.294688,17.29736,42.447651,4.847219,5.604683,14.713291,5.695224,29.739307,23.800141,3.632456,0,11.348451
1.382957,102.362784,95.082997,43.44832,21.685549,62.330909,21.110312,81.891763,175.063336,4.511384,33.037221,0
