0.01,0.99
0,3.79884,1.295547,0.155307,0.543592,0.553141,0.538277,0.162477,0.708485,0.206867,0.086592,1.952291
2.256037,0,22.780224,7.028424,6.960803,28.670309,5.728293,16.226459,17.805517,1.484568,8.867256,56.839317
4.693627,12.387379,0,9.528472,7.649696,23.148187,17.131061,23.69736,4.867835,2.182496,6.024781,8.391477
0.203355,4.562715,62.159608,0,7.549197,10.574712,9.963637,20.389667,13.995989,18.815224,13.946355,13.380203
2.504589,6.889336,31.243936,3.305133,0,8.449083,4.270685,17.219608,9.836773,3.156163,1.666032,7.741211
6.324224,32.194509,78.233443,8.967053,5.572128,0,20.057731,85.03824,36.069021,4.388971,10.632941,35.338752
0.505293,3.861189,32.736917,8.688832,5.392035,16.051499,0,3.972797,10.423293,0.88516,4.598112,12.982915
0.414301,32.687888,84.652501,15.296189,8.873776,49.710691,8.873704,0,57.380883,3.332141,28.122416,57.189576
2.780197,42.670488,69.146616,14.553187,17.629728,77.350477,32.037283,68.896357,0,6.643824,31.380504,95.289824
0.026667,0.611296,5.288024,11.740149,1.142595,4.711637,0.908965,3.424411,4.29172,0,1.960139,3.004248
0.257963,15.875613,25.618355,3.249688,4.787995,6.535547,3.162907,19.955565,21.506784,4.800717,0,9.84128
0.429307,138.326587,90.664795,38.453749,22.501416,71.098915,23.486072,96.951877,157.689472,5.267507,29.687843,0
