0.01,0.99
0,4.195155,2.856064,0.257803,0.311189,1.153032,0.550395,0.305387,1.300435,0.038997,0.201107,2.516965
0.581693,0,24.355683,7.982648,10.014133,33.851771,4.924299,19.323099,25.455152,0.868589,8.732629,49.167821
4.768968,12.679896,0,10.2834,7.312523,33.839723,16.816269,16.31452,5.211171,2.771621,8.782477,7.802957
0.33888,5.209995,61.728608,0,5.705005,7.186227,16.663136,31.942291,17.778384,19.426805,23.8506,16.278397
1.061821,4.285259,36.473416,5.469488,0,8.325315,6.412936,185.875339,7.895813,1.863336,2.483605,11.587283
9.127061,16.455944,84.456907,22.47628,4.822229,0,13.575853,70.999957,33.400728,5.482816,11.738509,42.130971
0.85864,3.315853,35.505403,9.760992,4.941723,17.887099,0,4.493176,10.956053,1.083416,3.817907,16.546056
0.436133,20.445653,80.910835,15.982755,10.037408,36.439672,10.614427,0,58.136773,8.275704,35.49112,81.236203
3.126555,39.381187,69.298675,16.511709,19.208939,66.542493,31.340837,75.240093,0,10.758517,30.112,94.194139
0.746989,0.889979,4.840048,8.803712,1.274496,2.096821,1.184165,4.46952,5.883368,0,2.084664,2.25552
0.202579,15.068096,22.622997,3.014539,3.691389,8.591576,2.744659,17.657421,22.267085,4.203243,0,10.15944
0.877667,109.994885,93.30236,61.070776,21.833632,63.889949,21.322024,81.500491,144.260117,6.068501,27.307619,0
