0.22,0.78
0,0.788707,1.194477,0.509488,1.173275,3.347379,0.552328,0.906752,0.384149,0.652493,0.180032,4.321443
1.067571,0,41.040928,5.394251,7.024456,31.949965,13.925475,21.0878,20.480469,2.118731,8.404581,57.418541
1.849675,24.533245,0,11.963635,7.433112,26.6578,8.336824,37.092072,6.993368,1.639299,7.445187,12.163552
0.785675,2.752781,26.824856,0,6.3814,9.738568,6.71256,16.449173,14.216768,10.139664,14.696749,14.198301
0.509685,5.681485,21.321509,6.152797,0,8.514285,5.866853,77.527147,6.786075,2.049797,5.678003,7.882003
1.260427,21.924432,105.795339,13.295339,15.909093,0,24.521739,28.083437,28.479664,3.480752,12.991912,33.081317
0.485037,9.566507,36.575333,11.127845,5.748323,11.1374,0,11.805168,12.136333,1.064211,3.363171,15.179949
0.288888,18.853853,91.389227,9.334157,14.482384,47.478024,10.557576,0,58.349408,2.130229,27.301907,73.839067
3.268245,47.774693,81.355693,22.793144,49.408496,73.250251,24.846957,72.354659,0,7.899971,26.871675,95.860029
0.832003,0.635805,6.657749,10.072195,1.716227,4.697632,1.183523,3.146051,3.106827,0,3.586928,2.48516
0.729003,15.463837,40.582061,6.633507,3.742901,10.164363,5.581773,22.507925,16.479864,5.067541,0,12.485848
1.320992,101.360984,80.39852,32.871643,24.183069,47.974459,22.440925,76.32484,184.13084,3.756563,36.014768,0
