0.01,0.05
0,2.369016,1.592877,0.210784,1.508093,0.375397,0.289107,0.494309,0.578288,0.205885,0.053333,3.080619
0.658787,0,31.809072,5.782128,4.569488,43.902987,9.367883,12.697783,13.339139,2.584673,7.270843,86.015123
0.190512,15.112709,0,8.139485,8.052011,56.880163,13.254267,21.384043,5.152691,4.27432,7.145683,14.085056
1.991373,12.776899,78.790792,0,11.487445,36.90888,21.336029,8.197995,32.039853,12.187139,20.893515,56.545136
3.125643,7.035304,26.940576,1.513829,0,20.261787,2.933472,9.439317,11.308091,1.194048,2.4898,8.849629
0.497352,22.785424,155.962205,16.076979,9.266285,0,19.101056,63.144837,35.146016,5.820619,8.248885,66.943027
0.405968,9.857808,41.070901,11.618283,3.734565,11.775104,0,3.852781,7.755851,1.180123,3.517685,13.384691
0.923629,22.84724,160.067568,12.864483,11.255451,53.739616,10.407811,0,61.394333,8.718992,20.980955,79.704875
1.324144,48.206139,75.820384,31.859779,20.653216,101.355616,28.118133,49.679195,0,10.443032,21.478952,120.734013
0.044333,0.730899,6.65124,5.26924,0.358008,2.187645,1.073437,30.097491,13.985643,0,57.873168,2.096707
0.439509,16.542224,81.569971,4.813851,7.422253,28.545216,8.810003,20.043917,26.264501,5.261179,0,20.646461
3.176781,134.101744,114.428573,44.87112,21.844661,94.547181,33.779904,69.356912,194.864917,4.644896,34.595357,0
