0.01,0.06
0,1.011165,2.215115,1.090784,0.832648,0.977024,0.645453,0.670365,2.453493,0.345691,0.393512,4.599592
1.186659,0,31.022816,4.846976,11.388765,40.771475,12.267765,29.761429,30.728053,2.887393,15.453717,126.555877
4.507043,12.900035,0,9.037824,14.902584,37.672072,6.592027,573.6272,5.378909,9.608488,10.437853,22.982379
0.687397,6.843483,57.773139,0,16.612923,34.335013,18.443213,9.372059,24.435541,12.321744,23.998867,51.982365
3.292496,6.141536,19.329851,5.243304,0,10.202816,6.479413,10.505872,5.373037,4.443989,3.991021,8.988725
3.578653,22.242688,98.432283,30.751384,10.392133,0,15.143357,27.430896,32.970525,8.119749,17.473645,57.993808
0.570493,11.361531,46.191699,8.718845,9.865075,15.910781,0,8.843413,12.503805,1.265424,4.654101,19.505195
2.176125,27.92376,117.652355,14.247229,12.730984,48.073763,11.586403,0,62.043731,13.163112,35.871405,72.615445
4.010152,50.879043,73.311552,48.844216,50.385795,87.919936,27.83712,103.364221,0,16.260795,40.362264,182.121869
0.536968,1.066963,8.711459,4.407411,1.600557,2.304867,1.653947,45.241523,11.045429,0,59.924043,4.593547
0.269989,10.763579,63.27328,4.569083,3.783589,24.240504,5.152384,30.785005,26.933789,8.871539,0,15.824816
3.383008,136.30672,103.812947,58.936563,22.950571,79.385723,24.575501,91.057712,180.107,12.083984,31.640059,0
