0.01,0.05
0,0.44144,1.251435,0.267947,0.515181,0.935403,0.134408,0.207067,0.226939,0.324864,0.665339,1.574307
0.896891,0,15.870773,4.146293,9.415376,22.606352,6.640117,16.962061,14.82316,4.163616,10.693275,67.937253
0.720888,21.725133,0,16.579731,6.798008,26.069776,8.586968,19.591496,12.389123,2.984101,5.603784,15.528429
0.107357,4.007421,34.997507,0,7.378093,7.700024,12.447229,21.222368,8.621749,11.335056,12.980757,15.040467
0.335779,2.502157,20.561707,3.826069,0,9.487109,4.142237,24.979989,3.678523,2.893184,4.403261,8.731264
1.394168,20.659619,93.657981,8.766912,7.781824,0,15.998376,25.558888,37.460101,8.014677,11.502555,36.842509
0.340987,9.123701,36.086307,12.5468,4.928387,10.770653,0,8.921803,7.364432,1.847248,4.303899,13.869957
0.177104,12.938528,105.683016,11.195251,9.147549,39.95312,10.681933,0,53.235136,3.601381,34.258677,57.949776
1.345571,39.470469,68.385653,17.460963,39.468101,66.499632,26.113813,74.320688,0,8.212099,23.354757,76.529189
0.142605,0.72992,5.064971,8.234437,1.91348,4.414925,0.584461,2.408339,4.417467,0,3.719315,2.476176
0.487645,14.591669,41.437368,5.947173,3.654939,9.008392,6.155349,26.060485,14.779891,6.60032,0,9.878019
1.956323,80.832115,80.972211,30.78496,20.096432,49.822125,21.064107,73.526861,158.935827,3.861072,35.363528,0
