0.01,0.05
0,0.295093,3.008192,0.201536,0.213824,0.975155,0.461496,0.798904,0.933675,0.161285,0.178531,3.897232
0.179805,0,29.953037,9.161984,4.297427,16.736405,3.223861,12.73092,13.208371,1.694672,6.364629,85.859061
0.338587,14.190008,0,16.368829,22.552835,18.646064,9.847605,34.791301,6.916453,2.22872,5.248736,11.032091
0.157621,7.831021,63.978699,0,11.438501,29.756659,15.259808,8.116035,19.644531,13.217144,8.696091,56.172437
4.059197,4.029368,44.385581,3.239192,0,9.348859,1.771968,13.426237,8.819885,0.825309,4.144771,8.468
0.423037,25.771528,129.71376,27.106307,6.432472,0,18.426227,81.48424,28.365168,4.906443,14.050699,36.023003
0.606411,3.59,31.562203,9.399581,3.653424,8.289619,0,8.590784,9.615683,2.712592,4.128891,10.973957
0.09264,18.9632,166.512109,15.67708,6.356283,39.808072,8.111933,0,53.398413,10.798992,36.800645,64.2718
1.053712,25.930779,60.883523,37.481843,36.201333,48.758411,19.689877,77.000029,0,9.425232,28.611845,83.698597
0.606963,0.33236,7.684464,3.390677,1.180683,2.197704,0.943096,35.315805,2.710091,0,58.404637,1.279971
0.054096,10.527963,63.359707,4.850397,2.945181,7.194096,5.638112,29.228397,16.905416,3.785037,0,7.249195
2.008611,86.438405,77.839323,56.874539,25.000848,71.535107,15.210437,62.202467,162.540483,22.126883,40.085344,0
