0.01,0.07
0,0.839123,1.809493,0.400003,0.674597,1.044069,1.578576,0.688789,1.902896,0.064403,0.162648,3.714109
1.686723,0,52.696467,17.107149,11.20292,33.661371,21.157621,23.058087,26.289235,5.371836,9.817048,98.176536
3.821211,20.924061,0,15.011656,10.156888,31.09532,9.710744,26.860997,13.18092,6.518115,22.051837,29.881483
0.588715,11.315125,66.092371,0,14.817365,34.457808,26.686253,22.451747,27.238525,17.624245,16.048867,57.609453
1.590285,5.527845,30.095963,6.871403,0,22.730613,5.865931,75.425499,8.406936,3.348003,3.048035,9.039653
1.484499,25.402829,149.243317,41.213056,7.223928,0,26.817901,165.516651,73.116952,13.057571,14.488035,44.847731
0.707765,21.09576,41.243317,19.33392,6.607277,13.476832,0,8.582739,11.618595,1.444139,4.576376,15.596816
2.378344,29.789088,128.618565,19.736147,17.686883,67.044083,8.012715,0,64.840627,12.021472,35.174355,71.29064
6.635493,56.03456,88.938803,49.822691,39.285944,90.543925,45.978968,91.229888,0,14.178653,33.141592,122.43872
0.438992,0.944424,6.106648,21.366027,1.478384,14.327379,1.778664,46.881603,2.777427,0,63.14752,2.17108
0.705072,17.24552,85.901387,13.807875,9.409485,51.367453,6.868925,39.083317,30.702389,11.891667,0,21.464472
1.995549,110.191581,135.918648,97.913133,40.277861,91.336952,34.461739,98.874453,216.038733,13.355632,43.87908,0
