?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-1735

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-1735
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.107928 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.151184 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 0.923196 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 7.859999 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 4.087271 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 28.588043 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 35.918143 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.80471 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 63.220824 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 2.508169 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 22.087705 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 2.726484 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 123.805836 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 0.384345 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 0.996889 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 130.83729 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 1.565408 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.020435 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 21.764682 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 3.050253 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 2.240443 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.004784 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 2.23939 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.693569 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.157572 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.145492 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.406423 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.025096 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.356541 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 10.437684 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.940383 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 0.437844 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 16.343996 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 110.43572 UNLIMITED
