?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-0825

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-0825
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.051841 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.213225 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 0.713592 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 3.959271 UNLIMITED
  Mannheim_Duesseldorf ( Mannheim Duesseldorf ) 1 0.005696 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 9.085603 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 11.978339 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 26.070749 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.265951 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 31.583181 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 2.250875 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 42.826061 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 2.303823 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 94.35027 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 0.938234 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 0.895678 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 5.21547 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 100.679275 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.050112 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 17.500267 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 5.872689 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 1.835546 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.000721 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 2.127685 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.53624 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.034821 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.046492 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.019064 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.002539 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.012742 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 12.629083 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.728128 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 16.594222 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 1.909995 UNLIMITED
