?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-2240

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-2240
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.080071 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.083467 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 0.281273 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 2.221592 UNLIMITED
  Mannheim_Duesseldorf ( Mannheim Duesseldorf ) 1 0.000203 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 3.539711 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 28.909675 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 30.501321 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.345481 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 49.106049 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 0.95326 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 9.920949 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 3.406664 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 40.792436 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 10.587873 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 0.856099 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 87.609515 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 4.074774 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.070826 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 10.530039 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 2.309935 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 8.57895 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.005435 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 0.730382 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.433264 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.102603 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.020074 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.072469 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.176389 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 7.500243 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.301218 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 0.272823 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 12.554111 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 61.152772 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 360.085538 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.000032 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.003111 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 0.050803 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.008361 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 1.481523 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 0.174106 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 16.329541 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 12.031683 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.136408 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 2.518247 UNLIMITED
  Mannheim_Hamburg ( Mannheim Hamburg ) 1 0.07208 UNLIMITED
  Muenchen_Leipzig ( Muenchen Leipzig ) 1 7.816446 UNLIMITED
  Duesseldorf_Koeln ( Duesseldorf Koeln ) 1 0.021922 UNLIMITED
  Stuttgart_Hamburg ( Stuttgart Hamburg ) 1 2.702562 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 0.28877 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000017 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 0.123014 UNLIMITED
  Karlsruhe_Frankfurt ( Karlsruhe Frankfurt ) 1 34.814402 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 0.166834 UNLIMITED
  Berlin_Koeln ( Berlin Koeln ) 1 5.605993 UNLIMITED
  Berlin_Duesseldorf ( Berlin Duesseldorf ) 1 0.001484 UNLIMITED
  Nuernberg_Koeln ( Nuernberg Koeln ) 1 2.833285 UNLIMITED
  Leipzig_Essen ( Leipzig Essen ) 1 0.308106 UNLIMITED
  Nuernberg_Essen ( Nuernberg Essen ) 1 0.344194 UNLIMITED
  Frankfurt_Koeln ( Frankfurt Koeln ) 1 135.133758 UNLIMITED
  Mannheim_Frankfurt ( Mannheim Frankfurt ) 1 85.405887 UNLIMITED
  Essen_Muenchen ( Essen Muenchen ) 1 2.086053 UNLIMITED
  Leipzig_Duesseldorf ( Leipzig Duesseldorf ) 1 0.001538 UNLIMITED
  Muenchen_Karlsruhe ( Muenchen Karlsruhe ) 1 0.289529 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 101.358162 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 2.481386 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 44.807369 UNLIMITED
  Ulm_Bremen ( Ulm Bremen ) 1 0.01777 UNLIMITED
  Nuernberg_Frankfurt ( Nuernberg Frankfurt ) 1 116.638444 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 0.001296 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.245205 UNLIMITED
  Mannheim_Bremen ( Mannheim Bremen ) 1 0.245149 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 229.693548 UNLIMITED
  Duesseldorf_Stuttgart ( Duesseldorf Stuttgart ) 1 0.26636 UNLIMITED
  Stuttgart_Bremen ( Stuttgart Bremen ) 1 7.157619 UNLIMITED
  Essen_Nuernberg ( Essen Nuernberg ) 1 0.115499 UNLIMITED
