?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-0730

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-0730
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.022502 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.248185 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 0.596063 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 4.155881 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 7.057911 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 12.225651 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 21.164415 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.655367 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 26.980886 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 1.445866 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 45.086624 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 2.895083 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 60.537121 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 1.869641 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 0.845365 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 1.86108 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 68.542943 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.093906 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 27.565856 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 6.490217 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 1.181736 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.000398 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 2.606652 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.533051 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.800699 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 1.02731 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.009533 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.012573 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.003034 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 7.314347 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.765232 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 0.552382 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 12.209101 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 71.615102 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 308.242902 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.005488 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.002969 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 10.643186 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.014879 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 1.083497 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 0.157657 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 6.166545 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 5.36205 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.089835 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 2.452234 UNLIMITED
