?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-1435

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-1435
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.127291 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.372437 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 2.243214 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 10.020491 UNLIMITED
  Mannheim_Duesseldorf ( Mannheim Duesseldorf ) 1 0.000162 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 10.154903 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 33.696567 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 44.349041 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 2.40814 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 34.243807 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 2.52629 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 25.950925 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 3.810481 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 103.896008 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 1.757751 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 1.572001 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 1.697701 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 205.569685 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.05439 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 28.844357 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 4.377562 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 3.602421 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.003582 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 6.068872 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 1.056093 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 2.026736 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.041553 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.740149 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.000244 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 2.375725 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 15.923055 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.856374 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 1.426212 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 16.983777 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 155.159001 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 500.932619 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.912589 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.054086 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 1.076047 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.055514 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 4.499845 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 1.740749 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 14.11848 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 12.255669 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.241723 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 6.129487 UNLIMITED
  Mannheim_Hamburg ( Mannheim Hamburg ) 1 0.478945 UNLIMITED
  Muenchen_Leipzig ( Muenchen Leipzig ) 1 14.228196 UNLIMITED
  Duesseldorf_Koeln ( Duesseldorf Koeln ) 1 0.159515 UNLIMITED
  Stuttgart_Hamburg ( Stuttgart Hamburg ) 1 10.671434 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 2.550819 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000084 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 0.243899 UNLIMITED
  Karlsruhe_Frankfurt ( Karlsruhe Frankfurt ) 1 29.891729 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 0.294023 UNLIMITED
  Berlin_Koeln ( Berlin Koeln ) 1 4.630266 UNLIMITED
  Berlin_Duesseldorf ( Berlin Duesseldorf ) 1 0.024631 UNLIMITED
  Nuernberg_Koeln ( Nuernberg Koeln ) 1 1.450747 UNLIMITED
  Leipzig_Essen ( Leipzig Essen ) 1 2.698017 UNLIMITED
  Nuernberg_Essen ( Nuernberg Essen ) 1 0.051335 UNLIMITED
  Frankfurt_Koeln ( Frankfurt Koeln ) 1 222.940975 UNLIMITED
  Essen_Muenchen ( Essen Muenchen ) 1 5.225695 UNLIMITED
  Mannheim_Frankfurt ( Mannheim Frankfurt ) 1 94.317896 UNLIMITED
  Leipzig_Duesseldorf ( Leipzig Duesseldorf ) 1 0.659467 UNLIMITED
  Muenchen_Karlsruhe ( Muenchen Karlsruhe ) 1 7.781533 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 99.274039 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.24759 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 133.630575 UNLIMITED
  Ulm_Bremen ( Ulm Bremen ) 1 0.000195 UNLIMITED
  Nuernberg_Frankfurt ( Nuernberg Frankfurt ) 1 168.882543 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 0.035327 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.455613 UNLIMITED
  Mannheim_Bremen ( Mannheim Bremen ) 1 1.058502 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 325.096157 UNLIMITED
  Duesseldorf_Stuttgart ( Duesseldorf Stuttgart ) 1 0.670336 UNLIMITED
  Stuttgart_Bremen ( Stuttgart Bremen ) 1 7.35809 UNLIMITED
  Essen_Nuernberg ( Essen Nuernberg ) 1 0.302202 UNLIMITED
  Karlsruhe_Duesseldorf ( Karlsruhe Duesseldorf ) 1 0.007637 UNLIMITED
  Stuttgart_Dortmund ( Stuttgart Dortmund ) 1 9.231207 UNLIMITED
  Koeln_Mannheim ( Koeln Mannheim ) 1 0.204178 UNLIMITED
  Hamburg_Nuernberg ( Hamburg Nuernberg ) 1 0.218943 UNLIMITED
  Ulm_Frankfurt ( Ulm Frankfurt ) 1 1.219378 UNLIMITED
  Bremen_Norden ( Bremen Norden ) 1 0.210036 UNLIMITED
  Berlin_Essen ( Berlin Essen ) 1 0.401011 UNLIMITED
  Leipzig_Berlin ( Leipzig Berlin ) 1 17.617099 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 3.403276 UNLIMITED
  Leipzig_Koeln ( Leipzig Koeln ) 1 16.059157 UNLIMITED
  Karlsruhe_Ulm ( Karlsruhe Ulm ) 1 0.033981 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 276.377885 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.182979 UNLIMITED
  Koeln_Leipzig ( Koeln Leipzig ) 1 11.050793 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 33.853722 UNLIMITED
  Dortmund_Essen ( Dortmund Essen ) 1 0.10669 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 3.186428 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 10.767913 UNLIMITED
  Essen_Stuttgart ( Essen Stuttgart ) 1 0.073332 UNLIMITED
  Bremen_Koeln ( Bremen Koeln ) 1 1.847682 UNLIMITED
  Muenchen_Bremen ( Muenchen Bremen ) 1 2.049501 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 10.285948 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 5.049766 UNLIMITED
  Koeln_Muenchen ( Koeln Muenchen ) 1 4.476641 UNLIMITED
  Karlsruhe_Norden ( Karlsruhe Norden ) 1 0.019206 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 1.305741 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 50.00997 UNLIMITED
  Frankfurt_Leipzig ( Frankfurt Leipzig ) 1 450.788107 UNLIMITED
