?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-1255

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-1255
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.128282 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.442178 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 2.36549 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 8.317785 UNLIMITED
  Mannheim_Duesseldorf ( Mannheim Duesseldorf ) 1 0.000021 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 8.745958 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 29.64797 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 25.085771 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.968784 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 33.733996 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 3.609573 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 45.24662 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 4.618526 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 120.36303 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 2.328948 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 1.51693 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 11.152036 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 127.032002 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.060203 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 25.422445 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 4.37696 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 2.77962 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.008876 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 3.725334 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.60427 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.469944 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.108264 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 3.692707 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.017822 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.790133 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 21.120184 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 2.049971 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 20.464706 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 1.187201 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 185.128718 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 532.157878 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.002887 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.02906 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 0.16998 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.04286 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 3.85679 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 0.827416 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 23.962574 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 13.252193 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.216579 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 4.949599 UNLIMITED
  Mannheim_Hamburg ( Mannheim Hamburg ) 1 0.380075 UNLIMITED
  Muenchen_Leipzig ( Muenchen Leipzig ) 1 11.988244 UNLIMITED
  Essen_Ulm ( Essen Ulm ) 1 0.007731 UNLIMITED
  Duesseldorf_Koeln ( Duesseldorf Koeln ) 1 0.194684 UNLIMITED
  Stuttgart_Hamburg ( Stuttgart Hamburg ) 1 6.658917 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 2.280068 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000712 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 0.259799 UNLIMITED
  Karlsruhe_Frankfurt ( Karlsruhe Frankfurt ) 1 39.714027 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 0.360955 UNLIMITED
  Berlin_Koeln ( Berlin Koeln ) 1 8.652771 UNLIMITED
  Berlin_Duesseldorf ( Berlin Duesseldorf ) 1 0.049279 UNLIMITED
  Nuernberg_Koeln ( Nuernberg Koeln ) 1 2.387173 UNLIMITED
  Leipzig_Essen ( Leipzig Essen ) 1 2.077384 UNLIMITED
  Nuernberg_Essen ( Nuernberg Essen ) 1 0.110775 UNLIMITED
  Frankfurt_Koeln ( Frankfurt Koeln ) 1 248.09245 UNLIMITED
  Essen_Muenchen ( Essen Muenchen ) 1 5.261137 UNLIMITED
  Mannheim_Frankfurt ( Mannheim Frankfurt ) 1 95.070201 UNLIMITED
  Leipzig_Duesseldorf ( Leipzig Duesseldorf ) 1 0.019007 UNLIMITED
  Muenchen_Karlsruhe ( Muenchen Karlsruhe ) 1 2.298287 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 98.2175 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.030881 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 123.466087 UNLIMITED
  Ulm_Bremen ( Ulm Bremen ) 1 0.00077 UNLIMITED
  Nuernberg_Frankfurt ( Nuernberg Frankfurt ) 1 174.241489 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 0.079703 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.293443 UNLIMITED
  Mannheim_Bremen ( Mannheim Bremen ) 1 0.308502 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 322.715367 UNLIMITED
  Duesseldorf_Stuttgart ( Duesseldorf Stuttgart ) 1 0.623948 UNLIMITED
  Stuttgart_Bremen ( Stuttgart Bremen ) 1 5.182262 UNLIMITED
  Essen_Nuernberg ( Essen Nuernberg ) 1 0.037831 UNLIMITED
  Karlsruhe_Duesseldorf ( Karlsruhe Duesseldorf ) 1 0.002667 UNLIMITED
  Stuttgart_Dortmund ( Stuttgart Dortmund ) 1 6.527895 UNLIMITED
  Koeln_Mannheim ( Koeln Mannheim ) 1 0.280496 UNLIMITED
  Hamburg_Nuernberg ( Hamburg Nuernberg ) 1 0.244423 UNLIMITED
  Ulm_Frankfurt ( Ulm Frankfurt ) 1 2.057423 UNLIMITED
  Bremen_Norden ( Bremen Norden ) 1 0.08686 UNLIMITED
  Berlin_Essen ( Berlin Essen ) 1 0.582561 UNLIMITED
  Leipzig_Berlin ( Leipzig Berlin ) 1 14.414914 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 3.886779 UNLIMITED
  Leipzig_Koeln ( Leipzig Koeln ) 1 11.057743 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 278.096122 UNLIMITED
  Karlsruhe_Ulm ( Karlsruhe Ulm ) 1 0.0022 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.867385 UNLIMITED
  Koeln_Leipzig ( Koeln Leipzig ) 1 12.976824 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 1.434852 UNLIMITED
  Dortmund_Essen ( Dortmund Essen ) 1 0.247557 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 8.036633 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 10.796828 UNLIMITED
  Essen_Stuttgart ( Essen Stuttgart ) 1 0.455987 UNLIMITED
  Bremen_Koeln ( Bremen Koeln ) 1 1.463782 UNLIMITED
  Muenchen_Bremen ( Muenchen Bremen ) 1 1.387059 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 6.198677 UNLIMITED
  Koeln_Muenchen ( Koeln Muenchen ) 1 58.112215 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 8.652714 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 1.937234 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 49.503445 UNLIMITED
  Frankfurt_Leipzig ( Frankfurt Leipzig ) 1 469.222329 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.101425 UNLIMITED
  Hamburg_Ulm ( Hamburg Ulm ) 1 0.016398 UNLIMITED
  Muenchen_Dortmund ( Muenchen Dortmund ) 1 8.323929 UNLIMITED
  Ulm_Hannover ( Ulm Hannover ) 1 0.005969 UNLIMITED
  Berlin_Norden ( Berlin Norden ) 1 0.019902 UNLIMITED
  Essen_Norden ( Essen Norden ) 1 0.000203 UNLIMITED
  Stuttgart_Essen ( Stuttgart Essen ) 1 3.406143 UNLIMITED
  Hamburg_Muenchen ( Hamburg Muenchen ) 1 8.916218 UNLIMITED
  Dortmund_Berlin ( Dortmund Berlin ) 1 2.761847 UNLIMITED
  Hamburg_Leipzig ( Hamburg Leipzig ) 1 15.284191 UNLIMITED
  Nuernberg_Dortmund ( Nuernberg Dortmund ) 1 6.145638 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.032755 UNLIMITED
  Dortmund_Frankfurt ( Dortmund Frankfurt ) 1 162.845885 UNLIMITED
  Hamburg_Berlin ( Hamburg Berlin ) 1 2.324997 UNLIMITED
  Duesseldorf_Mannheim ( Duesseldorf Mannheim ) 1 0.02199 UNLIMITED
  Stuttgart_Norden ( Stuttgart Norden ) 1 0.010033 UNLIMITED
  Stuttgart_Karlsruhe ( Stuttgart Karlsruhe ) 1 9.776313 UNLIMITED
  Nuernberg_Norden ( Nuernberg Norden ) 1 0.001796 UNLIMITED
  Stuttgart_Duesseldorf ( Stuttgart Duesseldorf ) 1 0.071261 UNLIMITED
  Essen_Bremen ( Essen Bremen ) 1 0.485361 UNLIMITED
  Ulm_Dortmund ( Ulm Dortmund ) 1 0.001128 UNLIMITED
  Frankfurt_Essen ( Frankfurt Essen ) 1 61.807498 UNLIMITED
  Bremen_Dortmund ( Bremen Dortmund ) 1 0.39428 UNLIMITED
  Muenchen_Koeln ( Muenchen Koeln ) 1 6.167818 UNLIMITED
  Leipzig_Dortmund ( Leipzig Dortmund ) 1 21.872652 UNLIMITED
  Hamburg_Norden ( Hamburg Norden ) 1 0.000074 UNLIMITED
  Ulm_Mannheim ( Ulm Mannheim ) 1 0.000001 UNLIMITED
  Mannheim_Leipzig ( Mannheim Leipzig ) 1 2.487295 UNLIMITED
  Ulm_Koeln ( Ulm Koeln ) 1 0.019563 UNLIMITED
  Dortmund_Duesseldorf ( Dortmund Duesseldorf ) 1 0.01144 UNLIMITED
  Dortmund_Hamburg ( Dortmund Hamburg ) 1 0.246388 UNLIMITED
  Norden_Bremen ( Norden Bremen ) 1 0.149324 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 0.314802 UNLIMITED
  Karlsruhe_Berlin ( Karlsruhe Berlin ) 1 1.149273 UNLIMITED
  Hamburg_Bremen ( Hamburg Bremen ) 1 1.066253 UNLIMITED
  Muenchen_Ulm ( Muenchen Ulm ) 1 0.168475 UNLIMITED
  Muenchen_Essen ( Muenchen Essen ) 1 0.993274 UNLIMITED
  Nuernberg_Duesseldorf ( Nuernberg Duesseldorf ) 1 0.012471 UNLIMITED
  Hamburg_Duesseldorf ( Hamburg Duesseldorf ) 1 0.001441 UNLIMITED
  Ulm_Stuttgart ( Ulm Stuttgart ) 1 0.0003 UNLIMITED
  Mannheim_Nuernberg ( Mannheim Nuernberg ) 1 0.021611 UNLIMITED
