?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-1625

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-1625
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.318409 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.275826 UNLIMITED
  Berlin_Dortmund ( Berlin Dortmund ) 1 1.217759 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 27.526583 UNLIMITED
  Mannheim_Duesseldorf ( Mannheim Duesseldorf ) 1 0.000102 UNLIMITED
  Hannover_Essen ( Hannover Essen ) 1 7.44561 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 25.44803 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 36.003814 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.910775 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 37.333489 UNLIMITED
  Koeln_Dortmund ( Koeln Dortmund ) 1 11.981062 UNLIMITED
  Stuttgart_Leipzig ( Stuttgart Leipzig ) 1 21.476912 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 3.297267 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 107.931873 UNLIMITED
  Bremen_Berlin ( Bremen Berlin ) 1 1.014005 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 0.897484 UNLIMITED
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 2.833901 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 141.589935 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.070123 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 38.410114 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 4.143043 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 36.875199 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.019309 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 2.904676 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 1.061665 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 1.211449 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.193028 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.281721 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.000732 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.699606 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 16.007263 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 1.038263 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 0.733561 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 13.62159 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 122.126035 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 593.465718 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.00845 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.004902 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 1.387547 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.037424 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 3.386416 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 15.931777 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 22.459985 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 14.98898 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.346998 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 6.835929 UNLIMITED
  Mannheim_Hamburg ( Mannheim Hamburg ) 1 0.018156 UNLIMITED
  Muenchen_Leipzig ( Muenchen Leipzig ) 1 13.414936 UNLIMITED
  Essen_Ulm ( Essen Ulm ) 1 0.000148 UNLIMITED
  Duesseldorf_Koeln ( Duesseldorf Koeln ) 1 0.175622 UNLIMITED
  Stuttgart_Hamburg ( Stuttgart Hamburg ) 1 73.33954 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 2.007975 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.001595 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 0.294438 UNLIMITED
  Karlsruhe_Frankfurt ( Karlsruhe Frankfurt ) 1 24.642323 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 2.752313 UNLIMITED
  Berlin_Koeln ( Berlin Koeln ) 1 5.488669 UNLIMITED
  Berlin_Duesseldorf ( Berlin Duesseldorf ) 1 0.256575 UNLIMITED
  Nuernberg_Koeln ( Nuernberg Koeln ) 1 1.848338 UNLIMITED
  Leipzig_Essen ( Leipzig Essen ) 1 0.614519 UNLIMITED
  Nuernberg_Essen ( Nuernberg Essen ) 1 0.044448 UNLIMITED
  Frankfurt_Koeln ( Frankfurt Koeln ) 1 206.530305 UNLIMITED
  Essen_Muenchen ( Essen Muenchen ) 1 7.309439 UNLIMITED
  Mannheim_Frankfurt ( Mannheim Frankfurt ) 1 99.746904 UNLIMITED
  Leipzig_Duesseldorf ( Leipzig Duesseldorf ) 1 0.109473 UNLIMITED
  Muenchen_Karlsruhe ( Muenchen Karlsruhe ) 1 1.747115 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 105.39 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.090183 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 126.832426 UNLIMITED
  Ulm_Bremen ( Ulm Bremen ) 1 0.000314 UNLIMITED
  Nuernberg_Frankfurt ( Nuernberg Frankfurt ) 1 196.690467 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 0.002616 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.363845 UNLIMITED
  Mannheim_Bremen ( Mannheim Bremen ) 1 0.361509 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 287.74607 UNLIMITED
  Duesseldorf_Stuttgart ( Duesseldorf Stuttgart ) 1 0.812112 UNLIMITED
  Stuttgart_Bremen ( Stuttgart Bremen ) 1 11.194926 UNLIMITED
  Essen_Nuernberg ( Essen Nuernberg ) 1 0.018595 UNLIMITED
  Karlsruhe_Duesseldorf ( Karlsruhe Duesseldorf ) 1 0.016532 UNLIMITED
  Stuttgart_Dortmund ( Stuttgart Dortmund ) 1 6.697689 UNLIMITED
  Koeln_Mannheim ( Koeln Mannheim ) 1 0.172279 UNLIMITED
  Hamburg_Nuernberg ( Hamburg Nuernberg ) 1 0.12979 UNLIMITED
  Ulm_Frankfurt ( Ulm Frankfurt ) 1 1.696535 UNLIMITED
  Bremen_Norden ( Bremen Norden ) 1 0.093498 UNLIMITED
  Berlin_Essen ( Berlin Essen ) 1 3.199019 UNLIMITED
  Leipzig_Berlin ( Leipzig Berlin ) 1 21.951274 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 4.61358 UNLIMITED
  Leipzig_Koeln ( Leipzig Koeln ) 1 7.83207 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 283.631082 UNLIMITED
  Karlsruhe_Ulm ( Karlsruhe Ulm ) 1 0.083135 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.290683 UNLIMITED
  Koeln_Leipzig ( Koeln Leipzig ) 1 10.09669 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 1.859644 UNLIMITED
  Dortmund_Essen ( Dortmund Essen ) 1 0.14483 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 3.709744 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 13.931122 UNLIMITED
  Essen_Stuttgart ( Essen Stuttgart ) 1 0.001703 UNLIMITED
  Bremen_Koeln ( Bremen Koeln ) 1 1.827437 UNLIMITED
  Muenchen_Bremen ( Muenchen Bremen ) 1 1.637019 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 6.170162 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 8.570613 UNLIMITED
  Koeln_Muenchen ( Koeln Muenchen ) 1 5.73796 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 1.142879 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 48.049208 UNLIMITED
  Frankfurt_Leipzig ( Frankfurt Leipzig ) 1 334.136967 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.004509 UNLIMITED
  Hamburg_Ulm ( Hamburg Ulm ) 1 0.00005 UNLIMITED
  Muenchen_Dortmund ( Muenchen Dortmund ) 1 1.793099 UNLIMITED
  Ulm_Hannover ( Ulm Hannover ) 1 0.0355 UNLIMITED
  Berlin_Norden ( Berlin Norden ) 1 0.001592 UNLIMITED
  Stuttgart_Essen ( Stuttgart Essen ) 1 1.421926 UNLIMITED
  Hamburg_Muenchen ( Hamburg Muenchen ) 1 8.672585 UNLIMITED
  Dortmund_Berlin ( Dortmund Berlin ) 1 1.980222 UNLIMITED
  Hamburg_Leipzig ( Hamburg Leipzig ) 1 13.018602 UNLIMITED
  Nuernberg_Dortmund ( Nuernberg Dortmund ) 1 0.254053 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.012135 UNLIMITED
  Dortmund_Frankfurt ( Dortmund Frankfurt ) 1 153.145571 UNLIMITED
  Hamburg_Berlin ( Hamburg Berlin ) 1 2.184065 UNLIMITED
  Stuttgart_Norden ( Stuttgart Norden ) 1 0.023699 UNLIMITED
  Duesseldorf_Mannheim ( Duesseldorf Mannheim ) 1 0.032574 UNLIMITED
  Stuttgart_Karlsruhe ( Stuttgart Karlsruhe ) 1 98.834759 UNLIMITED
  Nuernberg_Norden ( Nuernberg Norden ) 1 0.011413 UNLIMITED
  Norden_Mannheim ( Norden Mannheim ) 1 0.010253 UNLIMITED
  Essen_Bremen ( Essen Bremen ) 1 0.498187 UNLIMITED
  Stuttgart_Duesseldorf ( Stuttgart Duesseldorf ) 1 69.862919 UNLIMITED
  Ulm_Dortmund ( Ulm Dortmund ) 1 0.000067 UNLIMITED
  Frankfurt_Essen ( Frankfurt Essen ) 1 55.193782 UNLIMITED
  Bremen_Dortmund ( Bremen Dortmund ) 1 1.569691 UNLIMITED
  Muenchen_Koeln ( Muenchen Koeln ) 1 4.909732 UNLIMITED
  Duesseldorf_Ulm ( Duesseldorf Ulm ) 1 0.000004 UNLIMITED
  Leipzig_Dortmund ( Leipzig Dortmund ) 1 3.746567 UNLIMITED
  Hamburg_Norden ( Hamburg Norden ) 1 0.004211 UNLIMITED
  Ulm_Mannheim ( Ulm Mannheim ) 1 0.00002 UNLIMITED
  Mannheim_Leipzig ( Mannheim Leipzig ) 1 3.308015 UNLIMITED
  Ulm_Koeln ( Ulm Koeln ) 1 0.011195 UNLIMITED
  Dortmund_Duesseldorf ( Dortmund Duesseldorf ) 1 0.114446 UNLIMITED
  Dortmund_Hamburg ( Dortmund Hamburg ) 1 0.263047 UNLIMITED
