?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040528-0720-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040528-0720
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.094133 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.127853 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.053333 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.183043 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.08 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.203635 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.026667 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 6.172899 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.361869 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 7.900272 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 9.397003 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 1.418312 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 14.991648 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 1.348803 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.121 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 4.13644 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 35.211507 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.246187 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 16.757493 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 16.603429 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 2.780456 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 17.231037 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 2.111048 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 43.432048 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 4.712424 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.138384 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 3.055411 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 11.085011 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.189547 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 3.512704 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 48.692531 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 16.900968 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 21.143435 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 19.047627 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 6.746656 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 8.814459 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 10.102416 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 7.572765 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 38.044619 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 2.003085 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 3.752931 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 14.144403 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 0.813296 UNLIMITED
