?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040407-1830-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040407-1830
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.535472 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.793883 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 2.048632 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.692072 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.196987 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 1.145888 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.629848 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 42.227221 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 0.182192 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 48.575395 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 27.866707 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 6.601123 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 0.123733 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 21.297445 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.026667 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 0.399128 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 66.518152 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 46.874501 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 144.743147 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 38.253437 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 92.863115 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 42.155936 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 0.165248 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 59.084392 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.053333 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 4.727845 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 81.29408 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 11.402291 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 15.152512 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 36.916707 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 45.442643 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 20.548587 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 1.420741 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 102.998109 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 0.106667 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 23.716557 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 60.002251 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 4.364952 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 0.925283 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 0.455312 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 0.366413 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 0.288611 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 113.254523 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.133285 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.053333 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 136.171355 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 17.495336 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 125.354387 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 48.822197 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 20.441635 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 23.403843 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 79.777931 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 0.481192 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 32.787619 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 6.820632 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 30.92164 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 21.518203 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 8.650435 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 28.464379 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 12.520909 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 0.027965 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 0.200525 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 25.566355 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 32.444507 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 2.64904 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 0.244696 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 34.625768 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 0.1494 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 0.220371 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 2.014624 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 351.646507 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 29.199755 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 106.87944 UNLIMITED
