?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040504-1125-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040504-1125
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.222323 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.832797 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.20768 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.053333 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.089648 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.164805 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.003688 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.08 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 11.234243 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.152784 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 1.098592 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 17.713355 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 4.564528 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 21.670155 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 8.205269 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.288352 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 5.683251 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 60.784173 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.493312 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 14.711795 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 14.157589 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 34.82956 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 26.253533 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 9.646397 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 45.029477 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 16.4808 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 1.114272 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 11.370555 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 19.251165 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.159952 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 3.237693 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 68.164507 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 11.590901 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 22.404152 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 10.722992 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 7.969283 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 10.984437 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 7.296845 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 5.088912 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 39.703085 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 1.378608 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 4.125248 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 25.308373 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 1.439256 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 3.984867 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 2.186667 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 9.590083 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 6.280032 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.216349 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 1.752925 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 5.464547 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.257133 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 12.856315 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 131.721672 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 15.489381 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 4.342683 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 6.966219 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 47.101432 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 22.8774 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 1.511981 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 19.472296 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 27.53024 UNLIMITED
  KSCYng_ATLAM5 ( KSCYng ATLAM5 ) 1 0.086597 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 3.754325 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 29.407064 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 7.109253 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 2.569515 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 8.05512 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 5.538725 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 4.072531 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 0.117845 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 2.33012 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 8.431629 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 1.006957 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 14.859883 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 5596.697867 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 9.843957 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 4.347344 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 28.763701 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 12.916997 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 50.519389 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 7.348555 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 24.807784 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 102.50864 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 1.343437 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 21.027669 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 61.179701 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 26.78288 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 9.939285 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 25.254355 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 24.706587 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 62.331981 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 2.173536 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 29.196845 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 132.094395 UNLIMITED
  SNVAng_ATLAM5 ( SNVAng ATLAM5 ) 1 0.156629 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 0.2578 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 1.580011 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 0.922861 UNLIMITED
  SNVAng_HSTNng ( SNVAng HSTNng ) 1 0.120789 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 0.416368 UNLIMITED
  SNVAng_KSCYng ( SNVAng KSCYng ) 1 0.525251 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 50.64 UNLIMITED
  SNVAng_NYCMng ( SNVAng NYCMng ) 1 0.434248 UNLIMITED
  SNVAng_STTLng ( SNVAng STTLng ) 1 41.141477 UNLIMITED
  SNVAng_WASHng ( SNVAng WASHng ) 1 0.288485 UNLIMITED
  STTLng_ATLAM5 ( STTLng ATLAM5 ) 1 0.08 UNLIMITED
  STTLng_ATLAng ( STTLng ATLAng ) 1 8.447544 UNLIMITED
  STTLng_CHINng ( STTLng CHINng ) 1 35.113453 UNLIMITED
  STTLng_DNVRng ( STTLng DNVRng ) 1 1.474779 UNLIMITED
  STTLng_HSTNng ( STTLng HSTNng ) 1 2.348469 UNLIMITED
  STTLng_IPLSng ( STTLng IPLSng ) 1 6.875979 UNLIMITED
  STTLng_KSCYng ( STTLng KSCYng ) 1 3.460197 UNLIMITED
  STTLng_LOSAng ( STTLng LOSAng ) 1 21.309765 UNLIMITED
  STTLng_NYCMng ( STTLng NYCMng ) 1 6.846827 UNLIMITED
  STTLng_SNVAng ( STTLng SNVAng ) 1 3.671755 UNLIMITED
  STTLng_WASHng ( STTLng WASHng ) 1 7.290408 UNLIMITED
  WASHng_ATLAM5 ( WASHng ATLAM5 ) 1 1.075208 UNLIMITED
  WASHng_ATLAng ( WASHng ATLAng ) 1 81.649741 UNLIMITED
  WASHng_CHINng ( WASHng CHINng ) 1 99.175608 UNLIMITED
  WASHng_DNVRng ( WASHng DNVRng ) 1 58.82548 UNLIMITED
  WASHng_HSTNng ( WASHng HSTNng ) 1 24.012752 UNLIMITED
  WASHng_IPLSng ( WASHng IPLSng ) 1 29.608595 UNLIMITED
  WASHng_KSCYng ( WASHng KSCYng ) 1 13.35128 UNLIMITED
  WASHng_LOSAng ( WASHng LOSAng ) 1 95.402728 UNLIMITED
  WASHng_NYCMng ( WASHng NYCMng ) 1 137.279531 UNLIMITED
  WASHng_SNVAng ( WASHng SNVAng ) 1 1.039237 UNLIMITED
  WASHng_STTLng ( WASHng STTLng ) 1 33.089995 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
