?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040908-0620-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040908-0620
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.476837 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.897349 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.120413 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.619869 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 6.116707 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.156155 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.518792 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.7546 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.226685 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.497837 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 1.136016 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 26.055184 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 8.398259 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 2.115616 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 21.06636 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 3.619403 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 15.161909 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 16.651029 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.944059 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 9.621973 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 27.794243 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 2.22628 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 204.159981 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 11.257045 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 15.272429 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 64.003024 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 24.310232 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 48.357749 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 18.674968 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 1.757027 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 21.035059 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 31.079115 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.821099 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 6.317507 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 28.169792 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 10.498896 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 12.711787 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 13.96276 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 19.401384 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 9.587557 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 3.929904 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 29.602253 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 26.162627 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 1.497507 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 4.253067 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 13.987411 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 1.897115 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 17.976085 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 8.562576 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 8.501595 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 8.999968 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 5.965512 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 4.387333 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.988376 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 12.239749 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 53.778272 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 8.319352 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 14.163091 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 5.376043 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 17.09612 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 21.09944 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 0.056509 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 20.230459 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 22.609093 UNLIMITED
  KSCYng_ATLAM5 ( KSCYng ATLAM5 ) 1 0.121443 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 6.475645 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 17.062637 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 9.772293 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 3.23436 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 20.701259 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 7.096997 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 5.054595 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 0.370043 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 8.696149 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 12.722608 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 0.325667 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 9.908128 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 61.556368 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 17.594237 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 8.565131 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 24.505368 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 7.508248 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 46.853208 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 23.375029 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 53.661269 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 85.315304 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 1.060579 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 51.051768 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 52.16708 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 14.607603 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 11.314584 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 40.73432 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 13.213653 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 69.448571 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 3.523229 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 28.654163 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 115.245757 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 0.026667 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 0.157552 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 7.243003 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 0.447285 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 19.097531 UNLIMITED
  SNVAng_NYCMng ( SNVAng NYCMng ) 1 0.056373 UNLIMITED
  SNVAng_STTLng ( SNVAng STTLng ) 1 23.519883 UNLIMITED
  SNVAng_WASHng ( SNVAng WASHng ) 1 0.026667 UNLIMITED
  STTLng_ATLAM5 ( STTLng ATLAM5 ) 1 0.324979 UNLIMITED
  STTLng_ATLAng ( STTLng ATLAng ) 1 55.474563 UNLIMITED
  STTLng_CHINng ( STTLng CHINng ) 1 85.590688 UNLIMITED
  STTLng_DNVRng ( STTLng DNVRng ) 1 20.351501 UNLIMITED
  STTLng_HSTNng ( STTLng HSTNng ) 1 33.344816 UNLIMITED
  STTLng_IPLSng ( STTLng IPLSng ) 1 50.984205 UNLIMITED
  STTLng_KSCYng ( STTLng KSCYng ) 1 37.409707 UNLIMITED
  STTLng_LOSAng ( STTLng LOSAng ) 1 56.092107 UNLIMITED
  STTLng_NYCMng ( STTLng NYCMng ) 1 19.092059 UNLIMITED
  STTLng_SNVAng ( STTLng SNVAng ) 1 5.614216 UNLIMITED
  STTLng_WASHng ( STTLng WASHng ) 1 67.811115 UNLIMITED
  WASHng_ATLAM5 ( WASHng ATLAM5 ) 1 2.260144 UNLIMITED
  WASHng_ATLAng ( WASHng ATLAng ) 1 64.149181 UNLIMITED
  WASHng_CHINng ( WASHng CHINng ) 1 124.330549 UNLIMITED
  WASHng_DNVRng ( WASHng DNVRng ) 1 64.630696 UNLIMITED
  WASHng_HSTNng ( WASHng HSTNng ) 1 15.490181 UNLIMITED
  WASHng_IPLSng ( WASHng IPLSng ) 1 56.273264 UNLIMITED
  WASHng_KSCYng ( WASHng KSCYng ) 1 18.449859 UNLIMITED
  WASHng_LOSAng ( WASHng LOSAng ) 1 104.9752 UNLIMITED
  WASHng_NYCMng ( WASHng NYCMng ) 1 150.817947 UNLIMITED
  WASHng_SNVAng ( WASHng SNVAng ) 1 0.183712 UNLIMITED
  WASHng_STTLng ( WASHng STTLng ) 1 45.754696 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
