?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040822-0650-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040822-0650
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.079499 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.026771 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.042037 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.08 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.136989 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.165264 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.444205 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.327477 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 5.040549 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.942424 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 3.008376 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 7.853512 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 1.842784 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 26.281781 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 5.16444 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.191339 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 2.829584 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 28.542637 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.533589 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 7.04668 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 13.217027 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 11.815373 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 20.483728 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 7.193699 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 33.674483 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 6.814533 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 7.712389 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 6.237344 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 35.744789 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.141453 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 4.65652 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 140.82148 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 24.372432 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 24.489299 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 10.390085 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 7.095253 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 11.508837 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 7.106117 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 14.748368 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 35.352083 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 1.593299 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 1.208387 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 6.350301 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 1.550656 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 1.504355 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 7.99524 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 2.793125 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 1.238176 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.235835 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 3.067245 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.21644 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 2.141307 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 15.824485 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 6.393619 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 0.746085 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 1.891645 UNLIMITED
