?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040714-1130-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040714-1130
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.053333 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.482597 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.053333 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.066445 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.565456 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.322897 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.877459 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.296231 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.337387 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.057077 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.036853 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 5.719379 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.770128 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 0.383824 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 6.753125 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 1.765616 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 14.514319 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 8.862605 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.33786 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 4.627077 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 44.990541 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.532533 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 4.818309 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 7.52424 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 4.776653 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 11.370997 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 4.900771 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 21.151397 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 7.722627 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 1.308973 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 8.962368 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 19.441456 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.1848 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 1.690187 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 56.4802 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 21.779205 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 30.279213 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 16.196024 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 10.466861 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 12.605053 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 7.508992 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 6.901187 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 45.360696 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.336896 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 8.2026 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 10.955032 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 1.514885 UNLIMITED
