?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040422-0330-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040422-0330
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 2.414387 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 1.853619 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 1.818381 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 1.286864 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.486696 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 1.215403 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.373832 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 38.886301 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 0.168579 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 52.475515 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 37.965613 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 4.231525 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 0.08 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 19.843243 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.0544 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 0.279491 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 61.556083 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 40.657227 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 24.514904 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 158.10456 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 94.261309 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 31.29512 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 0.788768 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 60.95 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 1.127912 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 56.119989 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 5.565779 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 55.319419 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 63.545501 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 40.643613 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 16.290912 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 0.308813 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 13.039136 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 9.630605 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 0.635101 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 27.651768 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 62.881475 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 1.207272 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 0.026667 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 0.026667 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 13.591888 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.026667 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 0.053333 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 135.975387 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 21.308464 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 140.608637 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 27.411835 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 93.730621 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 9.127331 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 0.080885 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 76.215573 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 0.872707 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 2.911968 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 52.706341 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 8.123944 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 36.706784 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 7.438064 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 19.466453 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 28.051621 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 0.382059 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 11.253928 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 0.16 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 27.565445 UNLIMITED
