?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040311-0630-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040311-0630
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.066421 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 1.858896 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.059024 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.198912 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.19296 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.250963 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 1.414955 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.585976 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.158331 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.107168 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.559672 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.210011 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 23.523509 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 13.458555 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 2.256368 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 25.905136 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 3.892664 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 16.578421 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 10.46636 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 1.567779 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 13.206251 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 33.175339 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.511669 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 18.350165 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 20.662384 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 25.280701 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 46.1016 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 25.010341 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 61.073243 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 27.246227 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 5.624381 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 13.771291 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 48.143139 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.101904 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 7.316984 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 53.638821 UNLIMITED
