?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040520-2210-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040520-2210
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.08 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.299675 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.204608 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.165328 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.081899 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.094523 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.303927 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.026667 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.019204 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.067515 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.219712 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.248776 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 11.719488 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 15.785803 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 34.347536 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 12.568317 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 9.783472 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 21.717156 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 12.849864 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 1.083887 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 6.745557 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 76.506829 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 2.187712 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 19.409085 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 23.752931 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 13.429333 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 43.179059 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 18.311931 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 86.534715 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 41.624389 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 4.93344 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 18.209781 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 33.682867 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.176933 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 19.205608 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 66.552885 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 27.547299 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 30.553192 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 20.449691 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 26.4046 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 46.554125 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 18.547848 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 24.792781 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 49.943352 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 2.691851 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 17.282323 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 18.628168 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 6.844632 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 3.041187 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 1.059525 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 13.510405 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 5.915973 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.180301 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 4.679331 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 3.159021 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.08 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 40.556381 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 140.498429 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 23.52276 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 2.100677 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 14.151075 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 54.050181 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 65.328285 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 5.578037 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 8.769765 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 66.904392 UNLIMITED
  KSCYng_ATLAM5 ( KSCYng ATLAM5 ) 1 0.026667 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 6.009509 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 26.117789 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 24.531173 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 3.070568 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 16.814723 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 12.788477 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 1.978885 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 2.691005 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 7.469835 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 14.10044 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 1.612429 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 27.036955 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 137.945712 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 46.208851 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 13.161563 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 71.720651 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 17.228747 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 87.731923 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 17.383224 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 45.160085 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 112.46756 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 0.130931 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 53.686605 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 54.428267 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 44.184096 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 27.929637 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 47.927872 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 8.438779 UNLIMITED
  NYCMng_LOSAng ( NYCMng LOSAng ) 1 114.125421 UNLIMITED
  NYCMng_SNVAng ( NYCMng SNVAng ) 1 5.114568 UNLIMITED
  NYCMng_STTLng ( NYCMng STTLng ) 1 29.868832 UNLIMITED
  NYCMng_WASHng ( NYCMng WASHng ) 1 96.166181 UNLIMITED
  SNVAng_ATLAng ( SNVAng ATLAng ) 1 0.190323 UNLIMITED
  SNVAng_CHINng ( SNVAng CHINng ) 1 0.654293 UNLIMITED
  SNVAng_DNVRng ( SNVAng DNVRng ) 1 15.122408 UNLIMITED
  SNVAng_HSTNng ( SNVAng HSTNng ) 1 0.281253 UNLIMITED
  SNVAng_IPLSng ( SNVAng IPLSng ) 1 4.072136 UNLIMITED
  SNVAng_KSCYng ( SNVAng KSCYng ) 1 0.127848 UNLIMITED
  SNVAng_LOSAng ( SNVAng LOSAng ) 1 76.69924 UNLIMITED
  SNVAng_NYCMng ( SNVAng NYCMng ) 1 0.379133 UNLIMITED
  SNVAng_STTLng ( SNVAng STTLng ) 1 44.679627 UNLIMITED
  SNVAng_WASHng ( SNVAng WASHng ) 1 0.153931 UNLIMITED
  STTLng_ATLAM5 ( STTLng ATLAM5 ) 1 2.499645 UNLIMITED
  STTLng_ATLAng ( STTLng ATLAng ) 1 14.543488 UNLIMITED
  STTLng_CHINng ( STTLng CHINng ) 1 28.77548 UNLIMITED
  STTLng_DNVRng ( STTLng DNVRng ) 1 5.864637 UNLIMITED
  STTLng_HSTNng ( STTLng HSTNng ) 1 9.393827 UNLIMITED
  STTLng_IPLSng ( STTLng IPLSng ) 1 23.215211 UNLIMITED
  STTLng_KSCYng ( STTLng KSCYng ) 1 3.808245 UNLIMITED
  STTLng_LOSAng ( STTLng LOSAng ) 1 36.335848 UNLIMITED
  STTLng_NYCMng ( STTLng NYCMng ) 1 12.109685 UNLIMITED
  STTLng_SNVAng ( STTLng SNVAng ) 1 3.967603 UNLIMITED
  STTLng_WASHng ( STTLng WASHng ) 1 14.003485 UNLIMITED
  WASHng_ATLAM5 ( WASHng ATLAM5 ) 1 5.393491 UNLIMITED
  WASHng_ATLAng ( WASHng ATLAng ) 1 126.688893 UNLIMITED
  WASHng_CHINng ( WASHng CHINng ) 1 95.815757 UNLIMITED
  WASHng_DNVRng ( WASHng DNVRng ) 1 90.151168 UNLIMITED
  WASHng_HSTNng ( WASHng HSTNng ) 1 24.36228 UNLIMITED
  WASHng_IPLSng ( WASHng IPLSng ) 1 87.375877 UNLIMITED
  WASHng_KSCYng ( WASHng KSCYng ) 1 34.288784 UNLIMITED
  WASHng_LOSAng ( WASHng LOSAng ) 1 136.330173 UNLIMITED
  WASHng_NYCMng ( WASHng NYCMng ) 1 171.65304 UNLIMITED
  WASHng_SNVAng ( WASHng SNVAng ) 1 6.001589 UNLIMITED
  WASHng_STTLng ( WASHng STTLng ) 1 45.710107 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
