?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040311-1840-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040311-1840
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.742099 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.651739 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.09576 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.738592 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.450693 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 1.405571 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.430616 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.541419 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.101496 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.202763 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 2.499432 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.402275 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 21.663752 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 11.414984 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 8.416499 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 23.215051 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 9.419717 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 18.406741 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 16.247133 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 4.377485 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 5.567099 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 128.327259 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 1.187069 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 30.247968 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 18.429357 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 16.343144 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 75.525229 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 28.49468 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 76.264144 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 34.756 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 8.199675 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 16.086392 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 61.007584 UNLIMITED
