?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040725-1640-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040725-1640
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.026667 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.071965 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.162736 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.078195 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.480424 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.06532 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 2.030667 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 5.003691 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.041587 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 2.424672 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.704424 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 27.046237 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 10.739883 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 0.490136 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 10.208603 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 5.522037 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 2.474539 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 39.336824 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.776603 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 3.797424 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 5.905621 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 7.078925 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 27.885293 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 5.740331 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 24.209552 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 9.312635 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 3.467947 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 7.906747 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 33.787563 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.165216 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 1.671739 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 38.001517 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 14.765323 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 25.93592 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 16.595643 UNLIMITED
