?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040803-2110-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040803-2110
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.360576 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.143355 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.083467 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.041304 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.182096 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.237312 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.92326 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.182651 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.175471 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.08 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.782163 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.290392 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 7.169128 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 23.553629 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 27.616008 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 29.193944 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 7.222587 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 19.878011 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 8.706912 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 2.272157 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 4.742003 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 35.464387 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.862189 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 14.472912 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 37.406589 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 9.965789 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 74.484024 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 11.660824 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 38.68324 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 11.254099 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 2.736677 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 8.705795 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 41.308888 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.157077 UNLIMITED
