?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040816-1615-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040816-1615
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 1.572571 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.264152 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.192333 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.08 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.231741 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.153579 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.168827 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.102048 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 4.512128 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 2.283 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 17.434648 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.384509 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 3.736184 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 32.441621 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 2.519611 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 11.7324 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 7.079379 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.464701 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 5.155869 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 45.033373 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.494213 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 46.694464 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 42.678093 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 58.596659 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 40.214824 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 16.840963 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 37.810301 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 11.403371 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 2.052779 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 5.173736 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 37.665664 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.757757 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 8.342061 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 109.197821 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 23.675315 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 29.403533 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 21.168608 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 38.754944 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 18.099677 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 12.979701 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 14.969731 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 42.92588 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.198755 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 3.888544 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 17.306715 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 2.598373 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 2.656136 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 3.268979 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 8.166859 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 2.841096 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.320229 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 1.440896 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 16.563477 UNLIMITED
  IPLSng_ATLAM5 ( IPLSng ATLAM5 ) 1 0.228843 UNLIMITED
  IPLSng_ATLAng ( IPLSng ATLAng ) 1 25.224288 UNLIMITED
  IPLSng_CHINng ( IPLSng CHINng ) 1 70.347101 UNLIMITED
  IPLSng_DNVRng ( IPLSng DNVRng ) 1 7.958136 UNLIMITED
  IPLSng_HSTNng ( IPLSng HSTNng ) 1 8.822557 UNLIMITED
  IPLSng_KSCYng ( IPLSng KSCYng ) 1 16.194397 UNLIMITED
  IPLSng_LOSAng ( IPLSng LOSAng ) 1 29.660912 UNLIMITED
  IPLSng_NYCMng ( IPLSng NYCMng ) 1 17.980243 UNLIMITED
  IPLSng_SNVAng ( IPLSng SNVAng ) 1 3.108304 UNLIMITED
  IPLSng_STTLng ( IPLSng STTLng ) 1 6.187763 UNLIMITED
  IPLSng_WASHng ( IPLSng WASHng ) 1 34.085648 UNLIMITED
  KSCYng_ATLAM5 ( KSCYng ATLAM5 ) 1 0.453261 UNLIMITED
  KSCYng_ATLAng ( KSCYng ATLAng ) 1 3.965904 UNLIMITED
  KSCYng_CHINng ( KSCYng CHINng ) 1 18.796907 UNLIMITED
  KSCYng_DNVRng ( KSCYng DNVRng ) 1 4.984965 UNLIMITED
  KSCYng_HSTNng ( KSCYng HSTNng ) 1 4.725581 UNLIMITED
  KSCYng_IPLSng ( KSCYng IPLSng ) 1 18.640971 UNLIMITED
  KSCYng_LOSAng ( KSCYng LOSAng ) 1 3.536256 UNLIMITED
  KSCYng_NYCMng ( KSCYng NYCMng ) 1 4.827261 UNLIMITED
  KSCYng_SNVAng ( KSCYng SNVAng ) 1 2.215053 UNLIMITED
  KSCYng_STTLng ( KSCYng STTLng ) 1 2.552261 UNLIMITED
  KSCYng_WASHng ( KSCYng WASHng ) 1 8.795747 UNLIMITED
  LOSAng_ATLAM5 ( LOSAng ATLAM5 ) 1 0.147091 UNLIMITED
  LOSAng_ATLAng ( LOSAng ATLAng ) 1 21.064051 UNLIMITED
  LOSAng_CHINng ( LOSAng CHINng ) 1 132.146413 UNLIMITED
  LOSAng_DNVRng ( LOSAng DNVRng ) 1 15.986965 UNLIMITED
  LOSAng_HSTNng ( LOSAng HSTNng ) 1 13.864336 UNLIMITED
  LOSAng_IPLSng ( LOSAng IPLSng ) 1 18.761179 UNLIMITED
  LOSAng_KSCYng ( LOSAng KSCYng ) 1 11.269184 UNLIMITED
  LOSAng_NYCMng ( LOSAng NYCMng ) 1 46.470176 UNLIMITED
  LOSAng_SNVAng ( LOSAng SNVAng ) 1 23.306965 UNLIMITED
  LOSAng_STTLng ( LOSAng STTLng ) 1 19.637368 UNLIMITED
  LOSAng_WASHng ( LOSAng WASHng ) 1 89.083125 UNLIMITED
  NYCMng_ATLAM5 ( NYCMng ATLAM5 ) 1 1.417779 UNLIMITED
  NYCMng_ATLAng ( NYCMng ATLAng ) 1 40.392427 UNLIMITED
  NYCMng_CHINng ( NYCMng CHINng ) 1 23.919091 UNLIMITED
  NYCMng_DNVRng ( NYCMng DNVRng ) 1 37.335264 UNLIMITED
  NYCMng_HSTNng ( NYCMng HSTNng ) 1 12.488187 UNLIMITED
  NYCMng_IPLSng ( NYCMng IPLSng ) 1 25.782472 UNLIMITED
  NYCMng_KSCYng ( NYCMng KSCYng ) 1 11.323267 UNLIMITED
