?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040608-1315-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040608-1315
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.053333 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.464664 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.053333 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.026667 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.026667 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.886637 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.087336 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.013333 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.056981 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.947131 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.264091 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 16.1104 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.073835 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 30.266712 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 12.046277 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 1.126589 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 14.672819 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 4.231781 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.806765 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 3.378981 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 56.810576 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.495344 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 16.419901 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 17.272437 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 4.361285 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 22.453373 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 8.616509 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 47.759003 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 3.327088 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 3.049952 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 4.986965 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 18.759664 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.120568 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 5.882176 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 74.103419 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 16.922312 UNLIMITED
  DNVRng_IPLSng ( DNVRng IPLSng ) 1 32.680685 UNLIMITED
  DNVRng_KSCYng ( DNVRng KSCYng ) 1 21.074157 UNLIMITED
  DNVRng_LOSAng ( DNVRng LOSAng ) 1 13.601419 UNLIMITED
  DNVRng_NYCMng ( DNVRng NYCMng ) 1 16.271475 UNLIMITED
  DNVRng_SNVAng ( DNVRng SNVAng ) 1 8.387179 UNLIMITED
  DNVRng_STTLng ( DNVRng STTLng ) 1 12.329669 UNLIMITED
  DNVRng_WASHng ( DNVRng WASHng ) 1 39.465472 UNLIMITED
  HSTNng_ATLAM5 ( HSTNng ATLAM5 ) 1 0.297435 UNLIMITED
  HSTNng_ATLAng ( HSTNng ATLAng ) 1 4.691072 UNLIMITED
  HSTNng_CHINng ( HSTNng CHINng ) 1 21.280027 UNLIMITED
  HSTNng_DNVRng ( HSTNng DNVRng ) 1 0.852685 UNLIMITED
  HSTNng_IPLSng ( HSTNng IPLSng ) 1 1.634323 UNLIMITED
  HSTNng_KSCYng ( HSTNng KSCYng ) 1 1.371373 UNLIMITED
  HSTNng_LOSAng ( HSTNng LOSAng ) 1 10.114589 UNLIMITED
  HSTNng_NYCMng ( HSTNng NYCMng ) 1 1.375245 UNLIMITED
  HSTNng_SNVAng ( HSTNng SNVAng ) 1 0.825981 UNLIMITED
  HSTNng_STTLng ( HSTNng STTLng ) 1 1.0394 UNLIMITED
  HSTNng_WASHng ( HSTNng WASHng ) 1 5.774315 UNLIMITED
