?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040616-2115-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040616-2115
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.24288 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 7.441307 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.113835 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.154067 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.053333 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.053333 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.448765 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.17588 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.553368 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.946253 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.978117 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 22.369219 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 16.715163 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 14.107819 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 23.469875 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 25.821405 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 14.551253 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 6.793251 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.272963 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 6.432315 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 41.681888 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.470117 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 19.134579 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 36.729333 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 21.818027 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 56.261512 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 13.481883 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 89.249717 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 37.137528 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 5.785037 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 7.249165 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 28.812781 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.22896 UNLIMITED
